times,me_f100_maf0.2,me_f100_maf0.2_ci_lower,me_f100_maf0.2_ci_upper,me_f100_maf0.2,me_f100_maf0.2_ci_lower,me_f100_maf0.2_ci_upper,me_f100_maf0.2,me_f100_maf0.2_ci_lower,me_f100_maf0.2_ci_upper,me_f100_maf0.4,me_f100_maf0.4_ci_lower,me_f100_maf0.4_ci_upper,me_f100_maf0.4,me_f100_maf0.4_ci_lower,me_f100_maf0.4_ci_upper,me_f100_maf0.4,me_f100_maf0.4_ci_lower,me_f100_maf0.4_ci_upper,me_f1000_maf0.2,me_f1000_maf0.2_ci_lower,me_f1000_maf0.2_ci_upper,me_f1000_maf0.2,me_f1000_maf0.2_ci_lower,me_f1000_maf0.2_ci_upper,me_f1000_maf0.2,me_f1000_maf0.2_ci_lower,me_f1000_maf0.2_ci_upper,me_f1000_maf0.4,me_f1000_maf0.4_ci_lower,me_f1000_maf0.4_ci_upper,me_f1000_maf0.4,me_f1000_maf0.4_ci_lower,me_f1000_maf0.4_ci_upper,me_f1000_maf0.4,me_f1000_maf0.4_ci_lower,me_f1000_maf0.4_ci_upper,me_f10000_maf0.2,me_f10000_maf0.2_ci_lower,me_f10000_maf0.2_ci_upper,me_f10000_maf0.2,me_f10000_maf0.2_ci_lower,me_f10000_maf0.2_ci_upper,me_f10000_maf0.2,me_f10000_maf0.2_ci_lower,me_f10000_maf0.2_ci_upper,me_f10000_maf0.4,me_f10000_maf0.4_ci_lower,me_f10000_maf0.4_ci_upper,me_f10000_maf0.4,me_f10000_maf0.4_ci_lower,me_f10000_maf0.4_ci_upper,me_f10000_maf0.4,me_f10000_maf0.4_ci_lower,me_f10000_maf0.4_ci_upper,epi_f100_maf0.2,epi_f100_maf0.2_ci_lower,epi_f100_maf0.2_ci_upper,epi_f100_maf0.2,epi_f100_maf0.2_ci_lower,epi_f100_maf0.2_ci_upper,epi_f100_maf0.2,epi_f100_maf0.2_ci_lower,epi_f100_maf0.2_ci_upper,epi_f100_maf0.4,epi_f100_maf0.4_ci_lower,epi_f100_maf0.4_ci_upper,epi_f100_maf0.4,epi_f100_maf0.4_ci_lower,epi_f100_maf0.4_ci_upper,epi_f100_maf0.4,epi_f100_maf0.4_ci_lower,epi_f100_maf0.4_ci_upper,epi_f1000_maf0.2,epi_f1000_maf0.2_ci_lower,epi_f1000_maf0.2_ci_upper,epi_f1000_maf0.2,epi_f1000_maf0.2_ci_lower,epi_f1000_maf0.2_ci_upper,epi_f1000_maf0.2,epi_f1000_maf0.2_ci_lower,epi_f1000_maf0.2_ci_upper,epi_f1000_maf0.4,epi_f1000_maf0.4_ci_lower,epi_f1000_maf0.4_ci_upper,epi_f1000_maf0.4,epi_f1000_maf0.4_ci_lower,epi_f1000_maf0.4_ci_upper,epi_f1000_maf0.4,epi_f1000_maf0.4_ci_lower,epi_f1000_maf0.4_ci_upper,epi_f10000_maf0.2,epi_f10000_maf0.2_ci_lower,epi_f10000_maf0.2_ci_upper,epi_f10000_maf0.2,epi_f10000_maf0.2_ci_lower,epi_f10000_maf0.2_ci_upper,epi_f10000_maf0.2,epi_f10000_maf0.2_ci_lower,epi_f10000_maf0.2_ci_upper,epi_f10000_maf0.4,epi_f10000_maf0.4_ci_lower,epi_f10000_maf0.4_ci_upper,epi_f10000_maf0.4,epi_f10000_maf0.4_ci_lower,epi_f10000_maf0.4_ci_upper,epi_f10000_maf0.4,epi_f10000_maf0.4_ci_lower,epi_f10000_maf0.4_ci_upper,het_f100_maf0.2,het_f100_maf0.2_ci_lower,het_f100_maf0.2_ci_upper,het_f100_maf0.2,het_f100_maf0.2_ci_lower,het_f100_maf0.2_ci_upper,het_f100_maf0.2,het_f100_maf0.2_ci_lower,het_f100_maf0.2_ci_upper,het_f100_maf0.4,het_f100_maf0.4_ci_lower,het_f100_maf0.4_ci_upper,het_f100_maf0.4,het_f100_maf0.4_ci_lower,het_f100_maf0.4_ci_upper,het_f100_maf0.4,het_f100_maf0.4_ci_lower,het_f100_maf0.4_ci_upper,het_f1000_maf0.2,het_f1000_maf0.2_ci_lower,het_f1000_maf0.2_ci_upper,het_f1000_maf0.2,het_f1000_maf0.2_ci_lower,het_f1000_maf0.2_ci_upper,het_f1000_maf0.2,het_f1000_maf0.2_ci_lower,het_f1000_maf0.2_ci_upper,het_f1000_maf0.4,het_f1000_maf0.4_ci_lower,het_f1000_maf0.4_ci_upper,het_f1000_maf0.4,het_f1000_maf0.4_ci_lower,het_f1000_maf0.4_ci_upper,het_f1000_maf0.4,het_f1000_maf0.4_ci_lower,het_f1000_maf0.4_ci_upper,het_f10000_maf0.2,het_f10000_maf0.2_ci_lower,het_f10000_maf0.2_ci_upper,het_f10000_maf0.2,het_f10000_maf0.2_ci_lower,het_f10000_maf0.2_ci_upper,het_f10000_maf0.2,het_f10000_maf0.2_ci_lower,het_f10000_maf0.2_ci_upper,het_f10000_maf0.4,het_f10000_maf0.4_ci_lower,het_f10000_maf0.4_ci_upper,het_f10000_maf0.4,het_f10000_maf0.4_ci_lower,het_f10000_maf0.4_ci_upper,het_f10000_maf0.4,het_f10000_maf0.4_ci_lower,het_f10000_maf0.4_ci_upper,add_f100_maf0.2,add_f100_maf0.2_ci_lower,add_f100_maf0.2_ci_upper,add_f100_maf0.2,add_f100_maf0.2_ci_lower,add_f100_maf0.2_ci_upper,add_f100_maf0.2,add_f100_maf0.2_ci_lower,add_f100_maf0.2_ci_upper,add_f100_maf0.4,add_f100_maf0.4_ci_lower,add_f100_maf0.4_ci_upper,add_f100_maf0.4,add_f100_maf0.4_ci_lower,add_f100_maf0.4_ci_upper,add_f100_maf0.4,add_f100_maf0.4_ci_lower,add_f100_maf0.4_ci_upper,add_f1000_maf0.2,add_f1000_maf0.2_ci_lower,add_f1000_maf0.2_ci_upper,add_f1000_maf0.2,add_f1000_maf0.2_ci_lower,add_f1000_maf0.2_ci_upper,add_f1000_maf0.2,add_f1000_maf0.2_ci_lower,add_f1000_maf0.2_ci_upper,add_f1000_maf0.4,add_f1000_maf0.4_ci_lower,add_f1000_maf0.4_ci_upper,add_f1000_maf0.4,add_f1000_maf0.4_ci_lower,add_f1000_maf0.4_ci_upper,add_f1000_maf0.4,add_f1000_maf0.4_ci_lower,add_f1000_maf0.4_ci_upper,add_f10000_maf0.2,add_f10000_maf0.2_ci_lower,add_f10000_maf0.2_ci_upper,add_f10000_maf0.2,add_f10000_maf0.2_ci_lower,add_f10000_maf0.2_ci_upper,add_f10000_maf0.2,add_f10000_maf0.2_ci_lower,add_f10000_maf0.2_ci_upper,add_f10000_maf0.4,add_f10000_maf0.4_ci_lower,add_f10000_maf0.4_ci_upper,add_f10000_maf0.4,add_f10000_maf0.4_ci_lower,add_f10000_maf0.4_ci_upper,add_f10000_maf0.4,add_f10000_maf0.4_ci_lower,add_f10000_maf0.4_ci_upper
62,0.057531338328126694,0.04575010507314002,0.07149476842546432,0.09264569410000868,0.07189157254001137,0.11724402938141958,0.2070729074685945,0.12148409299300518,0.3085150402383562,0.04708462077456828,0.02853152828104212,0.06907423803413121,0.10956788057635822,0.08249373501868157,0.14165687590965614,0.08712328690844647,0.026214433410363204,0.15931407540416456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023315704433130427,0.003212343608757825,0.047662083440514966,0.06780173201502562,0.055748358583192215,0.08239909215060952,0.1022525774208615,0.0677786626430667,0.14675821002518583,0.1399471675796701,0.10950914839411104,0.17602311514815377,0.2815082600430386,0.2602835315370442,0.30666437115754996,0.0891628631724487,0.055095478566643645,0.1295404308893874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016338538673125944,0.00851471149891795,0.025813663918881305,0.2299030797402728,0.1813989174006818,0.28739149929703856,0.19901423889188527,0.09785711804436287,0.3189083412520469,0.03140485469320204,0.0025186416943999805,0.06564156041455346,0.10378793444423606,0.06559798945722778,0.14905167005710526,0.34686631274131663,0.20897249709283577,0.5103017200530022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715247623776341,0.007555023032037596,0.02138466539059719,0.10347447374339462,0.0690813362859117,0.14423813237925193,0.16013740675102894,0.06134213323898728,0.2772321850119407,0.20454465576884093,0.18838253043709702,0.22370043533875072,,,,0.113432663823354,0.09734991902211554,0.13249435948330188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.057531338328126694,0.04575010507314002,0.07149476842546432,0.09368185210957534,0.0687276754142555,0.12325820412469417,0.2070729074685945,0.12148409299300518,0.3085150402383562,0.04913532191282756,0.03136025975014729,0.07020279699056275,0.11303769666461105,0.08863605495843918,0.1419591695571189,0.08451220048051603,0.02431077005630037,0.15586453238791279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023585566894607852,0.002686351814713342,0.048895773269408756,0.06780173201502562,0.055748358583192215,0.08239909215060952,0.1022525774208615,0.0677786626430667,0.14675821002518583,0.13914180233011292,0.10848525285148145,0.17547675779746622,0.28353559069207557,0.2623758016120594,0.3086147338766952,0.0891958514874497,0.05521525171351067,0.12947055952008857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012334383481263101,0.006313197830145774,0.019626401428739948,0.23152444820289703,0.18231135907325138,0.2898531065922882,0.19951561581589738,0.0968440833086753,0.3212046390380035,0.03140485469320204,0.0025186416943999805,0.06564156041455346,0.10417704984731505,0.06536640434552957,0.15017645617155093,0.34686631274131663,0.20897249709283577,0.5103017200530022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715247623776341,0.007555023032037596,0.02138466539059719,0.09935649406349926,0.0707323229768865,0.13328262076105626,0.15877005473708375,0.06307704130491373,0.2721879520780194,0.20587430589065536,0.1867993722807781,0.22848242308077532,,,,0.11347104655977983,0.09743343616058635,0.13247924772943964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.05768661930170611,0.045637069464446574,0.0719680653282282,0.09929338567619014,0.07649973332259585,0.12630902694343274,0.2059089512503148,0.12626681704204437,0.30030292085865384,0.05489468578455707,0.03700682094297654,0.07609585758890189,0.11455600405637967,0.09159816424540085,0.14176624465243856,0.07957085763247507,0.03271921236253951,0.13510067013280008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023585566894607852,0.002686351814713342,0.048895773269408756,0.06780173201502562,0.055748358583192215,0.08239909215060952,0.1022525774208615,0.0677786626430667,0.14675821002518583,0.1371546619217252,0.11053153200576327,0.16870910155532814,0.2835177712730107,0.2622095716859133,0.3087728145265355,0.08923730943120758,0.055244356928289995,0.1295266582458317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010189408834029828,0.006666616493994063,0.014455722224318315,0.23167937574239797,0.18293040964554297,0.28945794320457713,0.19884856804319576,0.09480312103591985,0.32216599116758715,0.03140485469320204,0.0025186416943999805,0.06564156041455346,0.10417704984731505,0.06536640434552957,0.15017645617155093,0.35902252891729003,0.2165630047861317,0.5278693350072574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715247623776341,0.007555023032037596,0.02138466539059719,0.09629406486889339,0.06117353368547707,0.13791984983953093,0.1622294613945707,0.07473487387396452,0.26593036691923216,0.20600992162656678,0.18740609176744835,0.2280596741574071,,,,0.11321756628119213,0.09685751194350851,0.13260793655810663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.05768661930170611,0.045637069464446574,0.0719680653282282,0.10020028557350957,0.07020170675360692,0.135755396766464,0.20604773568171558,0.1266222770712212,0.3001848956252376,0.05737238127639473,0.04037715083437548,0.07751557911731961,0.11432341195658444,0.0900271184536208,0.14312002336476887,0.09099213868441484,0.023436107266956288,0.17106133873628104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023585566894607852,0.002686351814713342,0.048895773269408756,0.06780173201502562,0.055748358583192215,0.08239909215060952,0.1022525774208615,0.0677786626430667,0.14675821002518583,0.1359914111558435,0.11230954195852913,0.16405979058216752,0.28310418726452313,0.26278290558904904,0.30718950923569155,0.09063160574290181,0.059545547863253716,0.12747562595789316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010189408834029828,0.006666616493994063,0.014455722224318315,0.23201840790164532,0.18232472421546098,0.29091667970502677,0.20004859310177747,0.09694972069618518,0.3222441109046755,0.03140485469320204,0.0025186416943999805,0.06564156041455346,0.08944917566475927,0.04270551944295752,0.14485099668131868,0.341237668392229,0.2215102736167655,0.48314175190368147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715247623776341,0.007555023032037596,0.02138466539059719,0.09677297381325227,0.06626089937343232,0.1329366936330641,0.16433545109054756,0.079239838599441,0.26519302778836507,0.20639981620469722,0.1868174540088967,0.2296093512120844,,,,0.11652641047341952,0.09630962625512994,0.14048787928701395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.05764842016280316,0.04602132748945001,0.07142915875491218,0.10345219768589034,0.07603724394599767,0.13594512791513472,0.20604773568171558,0.1266222770712212,0.3001848956252376,0.06312613106353673,0.04745452780700701,0.08170053086103984,0.11603830668742465,0.0922231132983369,0.14426470548165513,0.12048931816699468,0.041254658198589644,0.2144003384998478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020534110986375604,0.007943592218643004,0.03578198642853429,0.06780173201502562,0.055748358583192215,0.08239909215060952,0.1022525774208615,0.0677786626430667,0.14675821002518583,0.1359914111558435,0.11230954195852913,0.16405979058216752,0.28117287711284933,0.2597119385426339,0.3066089506598711,0.09062971212106967,0.05954543088737304,0.12747162660816191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007845839510710073,0.004754132955216138,0.011694983130944381,0.23187708120790176,0.18128305402784023,0.291842463997735,0.20004859310177747,0.09694972069618518,0.3222441109046755,0.03140485469320204,0.0025186416943999805,0.06564156041455346,0.07994307487048168,0.03289403634633937,0.13570684309064912,0.341237668392229,0.2215102736167655,0.48314175190368147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715247623776341,0.007555023032037596,0.02138466539059719,0.08980894821162824,0.061080369273887464,0.12385882186328467,0.16383280272680428,0.08642521626466715,0.25557832708522954,0.20777787380121576,0.1866208721755145,0.23285371322105686,,,,0.11743631018166409,0.09702925469955373,0.14162329354321715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.05787382731095634,0.04565990345074304,0.07235009378875518,0.0953344412042271,0.055118133155077624,0.14299987605839254,0.20617054335233626,0.12693406737116858,0.3000837160716771,0.06844719566453501,0.0526465588949072,0.08717452940378793,0.11603830668742465,0.0922231132983369,0.14426470548165513,0.13779371868944157,0.0973512739478525,0.18572717674873174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018995600491486575,0.008114116895491458,0.03217373155649484,0.06780173201502562,0.055748358583192215,0.08239909215060952,0.1022525774208615,0.0677786626430667,0.14675821002518583,0.1354157804978741,0.11083809306696728,0.16454590745214842,0.2812736876592359,0.25904905447818216,0.30761491231254273,0.09067980330414316,0.05959142481975768,0.12752657396141273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007845839510710073,0.004754132955216138,0.011694983130944381,0.23187708120790176,0.18128305402784023,0.291842463997735,0.20004859310177747,0.09694972069618518,0.3222441109046755,0.03140485469320204,0.0025186416943999805,0.06564156041455346,0.07748420860555487,0.03140467373660921,0.13209889538191663,0.3396575907533798,0.20598493678947521,0.5015432139961666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715247623776341,0.007555023032037596,0.02138466539059719,0.08856221221124645,0.05662073878564915,0.12642009361729623,0.16441978292500523,0.08491496767369432,0.25865099846379624,0.20800669403603167,0.18663642605104336,0.23333530240081815,,,,0.12433673160752248,0.09822719929477347,0.1552824417409614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.05843723029435026,0.04642957156974248,0.07266902586318662,0.0749595970750298,0.03671653156236572,0.12028629254368615,0.2063618549731819,0.12765617770625892,0.2996459109793828,0.07439528241079978,0.056340474028870074,0.09579432012658312,0.11742574020129415,0.09446267499058339,0.14464217407969526,0.18573223027556812,0.105599691724575,0.2807074401166426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018995600491486575,0.008114116895491458,0.03217373155649484,0.06780173201502562,0.055748358583192215,0.08239909215060952,,,,0.13440259152395972,0.1077146956046794,0.16603379354231873,0.2811513619333405,0.2605479023644202,0.3055711286273042,0.0915060354710289,0.06141938421703168,0.1271655324485922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007845839510710073,0.004754132955216138,0.011694983130944381,0.23369751267904335,0.18067347188273686,0.29654301205188816,0.20004859310177747,0.09694972069618518,0.3222441109046755,0.03140485469320204,0.0025186416943999805,0.06564156041455346,0.07731625514167256,0.030751535462596916,0.1325059958223166,0.3508472669732141,0.2106256274837541,0.5206641055541719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715247623776341,0.007555023032037596,0.02138466539059719,0.0878890554313507,0.05768902567386058,0.12368293161810193,0.16550487954165058,0.0846885797807029,0.2612905013024135,0.20664303743719636,0.18650329603361443,0.2305131930635897,,,,0.12748501738970244,0.1103236345565194,0.14782514345106973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.05901435191549589,0.04704165958531431,0.07320470438633403,0.060886591198692996,0.01571688593479574,0.11442292379806701,0.20611903318289376,0.11353675782193656,0.31585000126367563,0.07070041505027012,0.05233014640130312,0.09247334464069218,0.1177473166538395,0.09589701044201776,0.1436448790558955,0.1887950957282542,0.12531273041542967,0.2640360786774776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01825874876742877,0.009232963135156399,0.029189517993651774,0.06780173201502562,0.055748358583192215,0.08239909215060952,,,,0.13276657194662733,0.10356000722483237,0.1673829670259396,0.28243454107699,0.26002814512661104,0.30899119578493034,0.09150642886862292,0.06142035617099098,0.12716524012583852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007845839510710073,0.004754132955216138,0.011694983130944381,0.23339554571393925,0.17993670100591394,0.2967563862141457,0.20253950932031853,0.10279013434033707,0.32076511394422635,0.03140485469320204,0.0025186416943999805,0.06564156041455346,0.07731625514167256,0.030751535462596916,0.1325059958223166,0.3493123306305498,0.21268360161992578,0.5147779385381122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012091007825772531,0.0005951900600462308,0.026932044745003637,0.08860921609007633,0.05604292553774853,0.1272076473251542,0.1677201386373514,0.0918968721140682,0.25758788498738006,0.2076015279348224,0.1877454439255104,0.23113548529480718,,,,0.15953274550960428,0.1145052290577499,0.21290055215803477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.05942585162193263,0.049155458091630334,0.07159859440943522,0.05568160800179407,0.008958946866430596,0.11226556061413821,0.20284906566735156,0.11740519345395434,0.3041194090240301,0.031420416756751446,0.019131924115556184,0.046302520395327146,0.11857337353857636,0.09536070095391364,0.14608564869628352,0.18894632091507516,0.10287678419013659,0.29095821844373265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01825874876742877,0.009232963135156399,0.029189517993651774,0.06780173201502562,0.055748358583192215,0.08239909215060952,,,,0.131488151134479,0.10203076721366114,0.16640182378030954,0.28060567951148646,0.258584185966157,0.3067061376811797,0.09152850198308511,0.061574818448012755,0.1270304020938158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007587634364558482,0.004634355236786103,0.011400301324079945,0.23394146370433472,0.1820064458898538,0.29549622415774773,0.20253950932031853,0.10279013434033707,0.32076511394422635,0.03140485469320204,0.0025186416943999805,0.06564156041455346,0.07177648749233023,0.026517615096958762,0.12541850334067933,0.3493123306305498,0.21268360161992578,0.5147779385381122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012091007825772531,0.0005951900600462308,0.026932044745003637,0.08726989258697766,0.049562631492033146,0.13196153844998215,0.17358602673587126,0.10081867463074398,0.2598318222732967,0.20849510756609213,0.18718361815027362,0.23375405001186486,,,,0.20793120096576448,0.13768979339411064,0.2911831800529487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.056587675206354084,0.042140051477644394,0.07371138200700533,0.05568160800179407,0.008958946866430596,0.11226556061413821,0.20287853811025064,0.10491666914398037,0.31898554320125627,,,,0.11928513009482455,0.09690863251582645,0.14580634846008628,0.21884556097168328,0.05747219112138488,0.41010955861154674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01825874876742877,0.009232963135156399,0.029189517993651774,0.06780173201502562,0.055748358583192215,0.08239909215060952,,,,0.12815621199539481,0.10098961165780926,0.16035478718578253,0.2811630275366045,0.2578210701470249,0.3088285344737895,0.0927366987289316,0.06492779886328263,0.1256965443540482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007587634364558482,0.004634355236786103,0.011400301324079945,0.23383236018384404,0.1809137079737468,0.2965529502093617,0.20253950932031853,0.10279013434033707,0.32076511394422635,0.03140485469320204,0.0025186416943999805,0.06564156041455346,0.06698656950616741,0.01749986809080066,0.12563952043291432,0.3493123306305498,0.21268360161992578,0.5147779385381122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012091007825772531,0.0005951900600462308,0.026932044745003637,0.08237268694812197,0.054798940062263005,0.11505382302523022,0.17358602673587126,0.10081867463074398,0.2598318222732967,0.20828020351982138,0.18893542358294568,0.23120814973314407,,,,0.2745205793041946,0.12333655321817635,0.45370789648872056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0.056212036489674835,0.03794606613372664,0.07786134897717403,0.05568160800179407,0.008958946866430596,0.11226556061413821,0.23428543390943912,0.1708485253893725,0.3094725402623515,,,,0.12201098111103222,0.0984669726627832,0.14991596432143578,0.22728606159705428,0.07880305880152103,0.40327205434536273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015764455063997655,0.005925003329861294,0.02768062287479091,0.06607558033475674,0.05047353739451999,0.08497059266781758,,,,0.12560503979207782,0.0991676021334342,0.15693939203766613,0.27814376081785536,0.25395981049442995,0.3068072201102602,0.0927366987289316,0.06492779886328263,0.1256965443540482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007587634364558482,0.004634355236786103,0.011400301324079945,0.23258778801267357,0.18366650054320557,0.29057059533571283,0.20258266608033212,0.10291251073796144,0.32071437748880377,0.030048357543592197,0.0013189575505281395,0.06409920433179252,0.06698656950616741,0.01749986809080066,0.12563952043291432,0.35617562683559945,0.21118970458000536,0.5317622983781198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012091007825772531,0.0005951900600462308,0.026932044745003637,0.07446877094972162,0.04942457251536393,0.10415181911736454,0.1835592316768945,0.10623144089258711,0.2752101800817392,0.20846494004719082,0.18957478910574757,0.23085404791816452,,,,0.27789548451592017,0.1255211584511038,0.4584935768026007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.05504402215431502,0.028059173235319423,0.08702718074326171,0.05570172551516986,0.008913017504678725,0.1123656648654609,0.423595637837533,0.13841112818999302,0.7616038818913882,,,,0.12360899119168427,0.09731080935361941,0.15477829374559654,0.2503198224933293,0.17174849770465062,0.3434446403792278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015764455063997655,0.005925003329861294,0.02768062287479091,0.06607558033475674,0.05047353739451999,0.08497059266781758,,,,0.12259400419317674,0.09584833974897285,0.15429367499932206,0.2783780182258748,0.2553949325990189,0.30561818083244147,0.09266039846899339,0.06471797676067217,0.1257784977231036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007587634364558482,0.004634355236786103,0.011400301324079945,0.23381050266409495,0.1842996794039686,0.29249204344097296,0.20272376848667711,0.1033713875508702,0.32047884524097126,0.030048357543592197,0.0013189575505281395,0.06409920433179252,0.06698656950616741,0.01749986809080066,0.12563952043291432,0.3797686591622845,0.20532500183175367,0.5910304195170218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059720772894496496,0.03266096561655728,0.09179277411839208,0.1858165756187626,0.113317112740469,0.2717448617400038,0.2090906587616923,0.19193920676901172,0.22941901452752578,,,,0.2756141931314294,0.1263702751642453,0.45250204272098593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.05315754134117897,0.023801717977468894,0.08795084172129439,0.05570172551516986,0.008913017504678725,0.1123656648654609,0.4662389369057154,0.22760820373709886,0.7552351064163177,,,,0.12356765158002672,0.09139132562940364,0.16170388642713007,0.289504468909169,0.17448932984504528,0.42582346198043153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010611817756758712,0.006822146582988006,0.015201337465230686,0.06607558033475674,0.05047353739451999,0.08497059266781758,,,,0.11685430550627271,0.0849950650296051,0.15461472224039674,0.2774884061866398,0.2541736293062068,0.30512169806354505,0.0937562413492939,0.06735612469804922,0.12504635974714334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007587634364558482,0.004634355236786103,0.011400301324079945,0.23381050266409495,0.1842996794039686,0.29249204344097296,0.20272486928981545,0.10336976639617454,0.320483172180722,0.024698476086512176,0.0003887488099326847,0.05351100955945573,0.06698656950616741,0.01749986809080066,0.12563952043291432,0.3797686591622845,0.20532500183175367,0.5910304195170218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0550043202475418,0.026812494288340347,0.08841802003410654,0.20694915368956046,-0.0013831826192424457,0.4538701637486463,0.2100384751642037,0.1914611677118125,0.23205679263520493,,,,0.30223822152489827,0.16145955799602596,0.46909282705186817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.04898934237454274,0.02112939769344528,0.08200968766866004,0.05570172551516986,0.008913017504678725,0.1123656648654609,0.42795824244690905,0.18917774776670468,0.7171357821549471,,,,0.12607636428056695,0.0989141706529969,0.15826971652137636,0.2925584637661362,0.20310444133000535,0.3985817435177599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009452394677678715,0.0033131941119188798,0.01688733578439803,0.06607558033475674,0.05047353739451999,0.08497059266781758,,,,0.11563070250757104,0.08231782918220179,0.15511400344496368,0.2772402960835027,0.2535834654634854,0.30527899912398004,0.3148208434604877,0.14970512024820473,0.510520377553845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007587634364558482,0.004634355236786103,0.011400301324079945,0.23023937476923922,0.1879435062008404,0.28036955990168566,0.20295511464225657,0.10381248469633143,0.32046158896065363,0.021814939079894537,0.010217990648207793,0.03585954109015323,0.07350213841786012,0.026469019699697865,0.13046207383440145,0.32408180100490636,0.0779886520885377,0.6221154047879505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21232786586309485,0.19920506194796123,0.22788136108588714,,,,0.29828109237485945,0.14177233840817588,0.4837794182576933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
